Transaction_ID,Customer_ID,Category,Units_Sold,Unit_Price,Date,Revenue,Cost,Profit
342,4219,Clothing,8,827,2025-07-16,6616,4296.035523331886,2319.964476668114
343,3911,Clothing,1,1581,2025-08-11,1581,1419.43269676344,161.56730323656006
344,2734,Clothing,9,76,2025-03-15,684,531.1838829164448,152.81611708355524
345,2843,Furniture,6,1054,2025-01-16,6324,5424.707476224136,899.2925237758636
346,1488,Groceries,1,1653,2025-09-17,1653,857.123384012119,795.876615987881
347,3976,Groceries,1,1021,2025-03-06,1021,765.1685859172492,255.83141408275083
348,2959,Clothing,7,1268,2025-03-13,8876,7099.140503741678,1776.859496258322
349,2663,Furniture,2,1512,2025-05-09,3024,2476.4708979108154,547.5291020891846
350,3598,Clothing,6,865,2025-08-08,5190,3990.9085577807077,1199.0914422192923
351,3385,Groceries,5,1948,2025-05-11,9740,7230.68655675816,2509.31344324184
352,3919,Sports,5,372,2025-03-05,1860,1485.116701412896,374.88329858710404
353,1640,Furniture,6,394,2025-08-30,2364,1218.434229247313,1145.565770752687
354,2802,Furniture,8,1995,2025-03-07,15960,12776.532857894288,3183.467142105712
355,3520,Clothing,5,888,2025-03-30,4440,2805.371984296815,1634.6280157031852
356,2969,Sports,8,1887,2025-11-09,15096,12143.407194448137,2952.5928055518634
357,3198,Groceries,5,1683,2025-12-23,8415,6823.14832866615,1591.8516713338504
358,2438,Electronics,6,1275,2025-10-01,7650,4671.34842084751,2978.65157915249
359,4369,Groceries,8,1524,2025-04-16,12192,9583.77834550676,2608.22165449324
360,2634,Groceries,2,809,2025-02-08,1618,1021.8840727874078,596.1159272125922
361,1262,Sports,7,1421,2025-05-04,9947,7857.184609653391,2089.815390346609
362,2787,Furniture,3,60,2025-05-01,180,103.6702576992039,76.3297423007961
363,3191,Groceries,9,484,2025-03-25,4356,2313.335213498721,2042.6647865012792
364,3393,Furniture,7,1105,2025-07-28,7735,5687.506130379605,2047.4938696203953
365,1623,Sports,3,889,2025-09-20,2667,1539.473311225422,1127.526688774578
366,2016,Sports,8,197,2025-04-22,1576,1351.9850460826701,224.01495391732988
367,4643,Clothing,2,1718,2025-03-09,3436,1935.5570373078513,1500.4429626921487
368,1880,Electronics,8,1967,2025-10-19,15736,11689.041588790658,4046.9584112093416
369,3049,Sports,7,318,2025-08-10,2226,1733.7829816758208,492.2170183241792
370,3944,Sports,5,764,2025-01-01,3820,1913.8703226387067,1906.1296773612933
371,2327,Furniture,4,1707,2025-09-04,6828,5788.814757639509,1039.1852423604914
372,3301,Sports,1,1171,2025-10-18,1171,925.8874918584048,245.11250814159519
373,4723,Groceries,4,285,2025-03-17,1140,920.9006298068573,219.0993701931427
374,1452,Clothing,6,692,2025-03-21,4152,2169.522569680019,1982.477430319981
375,4108,Clothing,6,960,2025-06-05,5760,3691.223954966334,2068.776045033666
376,2183,Groceries,2,813,2025-10-15,1626,1230.752625548836,395.247374451164
377,4062,Sports,9,301,2025-08-26,2709,1602.557364374194,1106.442635625806
378,3056,Electronics,1,1938,2025-10-18,1938,1613.942454473322,324.05754552667804
379,4304,Sports,4,617,2025-01-19,2468,1637.0603547693463,830.9396452306537
380,4170,Clothing,4,941,2025-04-03,3764,3088.116068565182,675.8839314348179
381,2682,Electronics,2,810,2025-04-03,1620,1377.7400652891436,242.25993471085644
382,3863,Furniture,8,1275,2025-03-21,10200,7040.0303864362,3159.9696135637996
383,3255,Furniture,2,298,2025-09-17,596,352.16106789751205,243.83893210248795
384,2154,Sports,2,863,2025-04-23,1726,1126.11456853474,599.8854314652599
385,1403,Sports,2,422,2025-04-25,844,590.5978970060504,253.4021029939496
386,3199,Electronics,1,225,2025-06-21,225,153.47640731960814,71.52359268039186
387,3101,Electronics,5,1178,2025-03-03,5890,2956.00900444946,2933.99099555054
388,4191,Sports,4,1318,2025-05-09,5272,2814.1721916799565,2457.8278083200435
389,2696,Clothing,2,1298,2025-12-05,2596,1771.7804968518167,824.2195031481833
390,4991,Furniture,1,914,2025-11-03,914,616.720940154386,297.27905984561403
391,1627,Electronics,1,1736,2025-04-26,1736,1486.0460485700605,249.95395142993948
392,1586,Clothing,2,488,2025-04-18,976,596.0213538361684,379.9786461638316
393,2648,Sports,1,1384,2025-08-06,1384,1233.0749041230217,150.92509587697828
394,2443,Groceries,9,1582,2025-07-23,14238,12657.704088853852,1580.2959111461478
395,2445,Electronics,2,103,2025-05-25,206,118.52761205034183,87.47238794965817
396,1103,Groceries,3,1454,2025-02-06,4362,2223.694363724603,2138.305636275397
397,4923,Clothing,9,370,2025-02-05,3330,1928.4582581157736,1401.5417418842264
398,1253,Furniture,5,1292,2025-11-21,6460,4313.895312748397,2146.1046872516026
399,4298,Clothing,8,868,2025-04-12,6944,4492.565658581281,2451.4343414187188
400,4183,Furniture,7,977,2025-05-11,6839,4715.04824123678,2123.95175876322
401,3557,Clothing,6,1542,2025-11-29,9252,7186.338423556863,2065.661576443137
402,2496,Electronics,2,797,2025-07-16,1594,1127.3203977889732,466.6796022110268
403,1098,Electronics,4,945,2025-12-27,3780,2411.3033700825035,1368.6966299174965
404,3200,Groceries,9,453,2025-10-06,4077,3140.4363834683386,936.5636165316614
405,2884,Clothing,7,396,2025-02-16,2772,1756.5509655835706,1015.4490344164294
406,3961,Clothing,3,725,2025-08-02,2175,1394.3124895936317,780.6875104063683
407,2919,Groceries,6,538,2025-02-03,3228,2057.1825033885525,1170.8174966114475
408,1877,Sports,8,849,2025-10-24,6792,4221.92690823943,2570.0730917605697
409,1337,Clothing,8,408,2025-08-06,3264,2546.583514452524,717.416485547476
410,4777,Clothing,8,1130,2025-10-30,9040,5152.730882736077,3887.2691172639234
411,3869,Clothing,8,1614,2025-06-08,12912,10455.375896612451,2456.6241033875485
412,4234,Sports,6,991,2025-02-04,5946,5167.241731606651,778.7582683933488
413,4791,Electronics,3,1160,2025-10-28,3480,2124.582652806075,1355.4173471939248
414,1956,Groceries,9,427,2025-11-09,3843,3003.809553677311,839.1904463226888
415,2704,Sports,3,980,2025-08-12,2940,2180.2796278212363,759.7203721787637
416,1160,Furniture,4,128,2025-04-27,512,317.34345979722445,194.65654020277555
417,2603,Furniture,1,1436,2025-04-21,1436,853.7686099263127,582.2313900736873
418,3848,Sports,2,1019,2025-11-22,2038,1788.4342856147641,249.56571438523588
419,1397,Sports,6,357,2025-05-29,2142,1668.2849930484028,473.71500695159716
420,2300,Electronics,1,1984,2025-08-25,1984,1503.601478010674,480.3985219893259
421,1815,Furniture,9,1162,2025-12-25,10458,9399.415275303394,1058.584724696606
422,4987,Groceries,8,1026,2025-02-18,8208,5264.145814563885,2943.8541854361147
423,2527,Clothing,2,740,2025-02-16,1480,875.4348450739669,604.5651549260331
424,2919,Clothing,2,1360,2025-04-11,2720,1718.7938205145574,1001.2061794854426
425,2415,Electronics,8,1669,2025-09-23,13352,7584.728058991421,5767.271941008579
426,2158,Electronics,8,272,2025-03-27,2176,1893.10029846582,282.89970153417994
427,2218,Furniture,1,705,2025-08-25,705,549.0235521408187,155.97644785918135
428,1400,Groceries,5,213,2025-12-21,1065,790.20872872093,274.79127127907
429,1639,Groceries,2,1368,2025-10-21,2736,2250.702116238798,485.2978837612018
430,4104,Sports,1,700,2025-02-05,700,494.43637282539675,205.56362717460325
431,3735,Electronics,3,1733,2025-11-12,5199,2996.217368819328,2202.782631180672
432,1459,Clothing,3,361,2025-07-15,1083,608.3221066095589,474.6778933904411
433,1954,Clothing,9,1826,2025-08-25,16434,11652.546616759166,4781.453383240834
434,4954,Furniture,1,1828,2025-03-15,1828,1502.9556304915914,325.04436950840864
435,1469,Clothing,2,1547,2025-12-18,3094,1821.3216314164804,1272.6783685835196
436,4446,Groceries,9,219,2025-11-26,1971,1541.2539862785127,429.7460137214873
437,2045,Groceries,5,96,2025-08-23,480,287.96211843784704,192.03788156215296
438,3797,Electronics,9,55,2025-11-26,495,333.199089042585,161.800910957415
439,2693,Furniture,6,1950,2025-04-24,11700,6136.19035289562,5563.80964710438
440,3085,Clothing,3,1620,2025-08-19,4860,3408.3048231723687,1451.6951768276313
441,3277,Electronics,8,953,2025-05-17,7624,4328.242743749072,3295.7572562509276
442,4436,Sports,9,1144,2025-01-13,10296,8625.12377223603,1670.8762277639707
443,1562,Sports,2,1366,2025-07-04,2732,2412.2236398510668,319.77636014893324
444,3485,Clothing,9,1251,2025-03-23,11259,6007.206501438976,5251.793498561024
445,2799,Clothing,4,1196,2025-11-09,4784,3413.4862437578645,1370.5137562421355
446,4354,Clothing,8,806,2025-06-14,6448,5040.074064601076,1407.9259353989237
447,3074,Groceries,5,961,2025-01-11,4805,2528.078396264258,2276.921603735742
448,1225,Clothing,6,570,2025-01-06,3420,2467.4228327784526,952.5771672215474
449,4348,Sports,4,892,2025-06-24,3568,3120.8545284755764,447.14547152442356
450,1797,Clothing,5,1798,2025-10-12,8990,6388.379765454807,2601.620234545193
451,4680,Furniture,1,1901,2025-04-13,1901,1422.7108192309763,478.2891807690237
452,3331,Sports,3,612,2025-05-23,1836,1158.5711787644614,677.4288212355386
453,3926,Furniture,4,1887,2025-07-03,7548,5631.26056079727,1916.73943920273
454,1959,Sports,1,376,2025-11-21,376,321.5559316985091,54.444068301490915
455,2504,Electronics,3,1981,2025-12-08,5943,3754.3979972531415,2188.6020027468585
456,1452,Sports,4,1649,2025-06-08,6596,5335.401419143565,1260.5985808564346
457,4067,Sports,9,932,2025-10-02,8388,6108.741507807436,2279.2584921925636
458,4900,Furniture,3,793,2025-08-31,2379,1434.2887771002256,944.7112228997744
459,1815,Furniture,3,1606,2025-05-26,4818,3163.26147809889,1654.7385219011098
460,1658,Sports,4,1078,2025-07-05,4312,2773.3619714815813,1538.6380285184187
461,4587,Sports,9,1079,2025-07-17,9711,6675.081605599377,3035.9183944006227
462,1546,Groceries,9,92,2025-07-20,828,451.3487144619108,376.6512855380892
463,2215,Electronics,1,1355,2025-01-30,1355,759.2708460893916,595.7291539106084
464,4120,Electronics,8,910,2025-08-11,7280,4742.005319708321,2537.9946802916793
465,4583,Clothing,1,1639,2025-06-12,1639,1187.9132070262158,451.0867929737842
466,1016,Sports,2,945,2025-01-17,1890,1412.167382550275,477.8326174497249
467,4243,Sports,5,180,2025-08-22,900,777.7384418460242,122.26155815397578
468,2243,Sports,6,1724,2025-08-13,10344,7525.95266527411,2818.0473347258903
469,3205,Sports,2,1288,2025-11-20,2576,2039.9760209683795,536.0239790316205
470,3524,Electronics,5,1098,2025-09-11,5490,3802.860554520048,1687.139445479952
471,2069,Furniture,3,957,2025-10-16,2871,2036.5298221510566,834.4701778489434
472,4444,Groceries,7,626,2025-08-30,4382,3225.0186397935468,1156.9813602064532
473,3565,Furniture,1,309,2025-09-01,309,219.03603731135985,89.96396268864015
474,3146,Furniture,5,485,2025-10-19,2425,1512.6489614462487,912.3510385537513
475,4963,Electronics,3,432,2025-09-24,1296,1154.6421874156686,141.35781258433144
476,2768,Groceries,2,759,2025-07-07,1518,1134.6962748367725,383.30372516322745
477,2060,Sports,3,1491,2025-04-30,4473,2855.8088841072417,1617.1911158927583
478,3327,Electronics,4,1548,2025-09-17,6192,5074.017751593426,1117.9822484065744
479,4420,Electronics,2,1182,2025-07-10,2364,1336.8590947075174,1027.1409052924826
480,3544,Groceries,2,577,2025-08-31,1154,1035.1490662181425,118.85093378185752
481,1301,Clothing,3,764,2025-12-22,2292,1869.1719419337217,422.82805806627834
482,1180,Electronics,2,1727,2025-01-05,3454,1861.675479814645,1592.324520185355
483,1606,Furniture,6,919,2025-07-11,5514,4627.946574161378,886.0534258386224
484,4170,Furniture,2,1698,2025-12-07,3396,2049.2382974310426,1346.7617025689574
485,1699,Sports,1,635,2025-07-24,635,479.50794362575203,155.49205637424797
486,1992,Electronics,8,1638,2025-05-12,13104,7417.597363730993,5686.402636269007
487,2139,Sports,4,1191,2025-04-24,4764,3736.4139807884935,1027.5860192115065
488,1190,Electronics,2,1259,2025-10-18,2518,2021.8358775001632,496.1641224998368
489,3300,Groceries,4,624,2025-01-26,2496,2098.216281536129,397.7837184638711
490,1980,Electronics,2,190,2025-06-03,380,264.1459793357583,115.85402066424172
491,3975,Clothing,5,1374,2025-01-19,6870,4955.908643977499,1914.0913560225008
492,3006,Furniture,7,1299,2025-02-06,9093,5328.5137262913795,3764.4862737086205
493,2184,Groceries,6,274,2025-05-19,1644,1161.1221007432591,482.8778992567409
494,4327,Furniture,2,1256,2025-03-07,2512,1790.3759210481676,721.6240789518324
495,4394,Sports,4,210,2025-01-31,840,691.9019842393818,148.09801576061818
496,1127,Groceries,8,1135,2025-07-22,9080,7123.196805170928,1956.8031948290718
497,3065,Clothing,7,984,2025-02-13,6888,5367.928552493792,1520.0714475062077
498,2816,Furniture,7,446,2025-09-29,3122,1598.0341292865721,1523.9658707134279
499,2758,Electronics,4,1666,2025-01-02,6664,4788.35320792022,1875.6467920797804
500,3613,Electronics,1,1914,2025-02-28,1914,1716.9908703391293,197.0091296608707
501,1569,Electronics,7,1470,2025-09-03,10290,8241.120078873644,2048.879921126356
502,2346,Groceries,6,65,2025-06-25,390,325.23173111880357,64.76826888119643
503,2895,Clothing,8,278,2025-06-13,2224,1551.0871517272462,672.9128482727538
504,3733,Clothing,5,487,2025-09-21,2435,2027.863465785529,407.1365342144711
505,4863,Clothing,8,463,2025-02-05,3704,3062.402223235697,641.597776764303
506,1625,Furniture,8,984,2025-04-17,7872,5604.906500723801,2267.0934992761986
507,4359,Groceries,9,658,2025-01-25,5922,4307.409741940395,1614.5902580596048
508,3901,Electronics,1,1433,2025-08-24,1433,746.3285218969521,686.6714781030479
509,2686,Furniture,3,1905,2025-09-17,5715,4807.6481815488705,907.3518184511295
510,4009,Clothing,6,887,2025-04-19,5322,2946.102056101595,2375.897943898405
511,4710,Electronics,4,701,2025-06-20,2804,1739.3664295549945,1064.6335704450055
512,1154,Groceries,8,179,2025-06-04,1432,1142.4452925274281,289.55470747257186
513,3537,Sports,1,978,2025-04-19,978,606.7511124065218,371.24888759347823
514,2409,Clothing,5,704,2025-04-30,3520,2471.7799609135263,1048.2200390864737
515,1784,Clothing,4,898,2025-08-05,3592,2017.4464073053718,1574.5535926946282
516,4175,Clothing,1,741,2025-05-25,741,456.91068121940833,284.08931878059167
517,4464,Clothing,6,1236,2025-12-07,7416,5886.209183711394,1529.790816288606
518,4882,Electronics,3,1424,2025-12-01,4272,2850.7464993710028,1421.2535006289972
519,1245,Groceries,5,527,2025-04-22,2635,1911.0477716980033,723.9522283019967
520,4247,Furniture,6,1708,2025-04-27,10248,6587.591834337056,3660.408165662944
521,4110,Electronics,4,1111,2025-01-24,4444,3876.2949847823875,567.7050152176125
522,2500,Groceries,6,1025,2025-09-20,6150,5181.296285548125,968.7037144518754
523,2705,Furniture,7,1371,2025-04-27,9597,5231.306135661674,4365.693864338326
524,3806,Clothing,2,1950,2025-03-04,3900,3475.1844733932785,424.8155266067215
525,1537,Groceries,7,1305,2025-09-09,9135,7524.979579597709,1610.0204204022912
526,2890,Clothing,7,898,2025-08-18,6286,3541.2101700501835,2744.7898299498165
527,2841,Groceries,2,1837,2025-05-30,3674,1898.1727846346284,1775.8272153653716
528,1920,Sports,3,568,2025-04-16,1704,1460.684403085404,243.31559691459597
529,3455,Clothing,3,1641,2025-06-30,4923,3953.675546299383,969.3244537006171
530,1524,Clothing,1,950,2025-11-26,950,579.7132996907292,370.2867003092708
531,3875,Clothing,1,1241,2025-09-25,1241,1093.0746063657023,147.92539363429773
532,2529,Electronics,6,1902,2025-04-14,11412,9842.36489786107,1569.6351021389291
533,3950,Furniture,9,1804,2025-10-05,16236,9502.780498508897,6733.219501491103
534,4896,Clothing,9,114,2025-06-16,1026,676.8211863805147,349.17881361948525
535,1035,Clothing,1,1267,2025-02-16,1267,657.4988324558994,609.5011675441006
536,1684,Electronics,7,501,2025-02-13,3507,2185.91372653587,1321.08627346413
537,1019,Electronics,6,1678,2025-01-16,10068,7031.393350549057,3036.606649450943
538,3368,Sports,4,902,2025-11-11,3608,1895.5428634546918,1712.4571365453082
539,4847,Groceries,3,219,2025-02-03,657,417.0048652550479,239.9951347449521
540,3559,Clothing,9,787,2025-07-27,7083,3968.79267533675,3114.20732466325
541,1399,Groceries,5,280,2025-02-24,1400,1217.1794459757134,182.8205540242866
542,3701,Electronics,8,1011,2025-09-10,8088,6727.582747188196,1360.4172528118042
543,1971,Electronics,4,1354,2025-03-15,5416,4368.20663178005,1047.79336821995
544,2906,Sports,4,55,2025-01-24,220,178.15632439344415,41.84367560655585
545,3518,Furniture,6,313,2025-04-21,1878,949.7887501097094,928.2112498902906
546,2166,Electronics,6,980,2025-08-30,5880,4356.882017431035,1523.117982568965
547,2115,Clothing,3,102,2025-08-28,306,225.32112633485067,80.67887366514933
548,4425,Sports,2,68,2025-05-10,136,121.99644497657629,14.003555023423715
549,1833,Furniture,9,314,2025-06-08,2826,2128.027387809327,697.9726121906729
550,2823,Sports,2,1234,2025-03-04,2468,1876.2488230394158,591.7511769605842
551,3774,Electronics,9,1849,2025-02-16,16641,10855.290954751004,5785.709045248996
552,2982,Furniture,8,855,2025-09-12,6840,4789.039185918992,2050.960814081008
553,1853,Groceries,7,209,2025-01-19,1463,962.8140300425464,500.1859699574536
554,1050,Furniture,5,1096,2025-02-25,5480,4737.91553911849,742.0844608815096
555,4736,Clothing,3,1235,2025-01-11,3705,2153.144286628401,1551.855713371599
556,4769,Groceries,2,1416,2025-12-08,2832,1586.3726143432898,1245.6273856567102
557,1574,Groceries,8,991,2025-08-11,7928,7125.412834969653,802.587165030347
558,4261,Clothing,2,1489,2025-03-15,2978,2597.7992665127003,380.20073348729966
559,2148,Groceries,8,434,2025-05-14,3472,2559.6201164903937,912.3798835096063
560,3197,Electronics,5,1080,2025-06-08,5400,4369.231641732469,1030.7683582675309
561,3361,Furniture,9,924,2025-08-31,8316,4527.184595854268,3788.815404145732
562,3617,Furniture,4,929,2025-04-09,3716,3000.0764074155813,715.9235925844187
563,4413,Clothing,8,585,2025-11-02,4680,3210.239068680831,1469.7609313191688
564,3352,Electronics,7,179,2025-12-26,1253,1041.0030506260316,211.9969493739684
565,2715,Groceries,8,1840,2025-09-07,14720,10395.778446138245,4324.221553861755
566,1681,Furniture,5,1329,2025-01-29,6645,5254.206828937099,1390.793171062901
567,1837,Furniture,2,299,2025-10-04,598,380.18377976906453,217.81622023093547
568,4854,Furniture,7,963,2025-06-18,6741,5343.65709694867,1397.3429030513298
569,2077,Furniture,3,1412,2025-11-21,4236,2578.6781876292553,1657.3218123707447
570,4050,Sports,2,667,2025-07-16,1334,1176.2520597144637,157.7479402855363
571,3491,Clothing,3,405,2025-03-29,1215,933.3237926784757,281.6762073215243
572,3660,Groceries,4,361,2025-12-01,1444,998.3620769762897,445.6379230237103
573,4040,Groceries,7,1933,2025-10-11,13531,10045.362393989482,3485.6376060105176
574,3311,Clothing,1,1556,2025-06-11,1556,1161.6718761947889,394.32812380521113
575,4124,Electronics,6,81,2025-02-25,486,409.1404963719565,76.85950362804351
576,2595,Clothing,6,1662,2025-07-02,9972,7212.812227460226,2759.1877725397744
577,4051,Furniture,8,887,2025-08-02,7096,5147.503978226534,1948.496021773466
578,4691,Furniture,2,142,2025-01-29,284,208.65319667817525,75.34680332182475
579,1004,Clothing,2,1595,2025-01-03,3190,2581.4683919474596,608.5316080525404
